doc_type	doc_id	num	date_str	description	url_metadata	lang	newspaper_id	time_ut
lk_news	2025-10-04-virakesarilk-7bbcf2f5	virakesarilk-7bbcf2f5	2025-10-04	புதிய அரசியலமைப்பு விரைவில் கொண்டுவரப்படும் -  கடற்றொழில் அமைச்சர்	https://www.virakesari.lk/article/226869	ta	virakesarilk	1759563720.0
lk_news	2025-10-04-virakesarilk-06ccf1cd	virakesarilk-06ccf1cd	2025-10-04	இந்தோனேஷியாவிலிருந்து அழைத்து வரப்பட்ட சந்தேகநபர்களிடமிருந்த 31 தொலைபேசிகள் தொடர்பில் விசாரணை  - அமைச்சர் ஆனந்த விஜேபால	https://www.virakesari.lk/article/226867	ta	virakesarilk	1759563660.0
lk_news	2025-10-04-virakesarilk-562427cc	virakesarilk-562427cc	2025-10-04	சட்டவிரோத காணிகள்,  கட்டிடங்களை அகற்றும் பணி கிண்ணியாவில் ஆரம்பம்	https://www.virakesari.lk/article/226864	ta	virakesarilk	1759560660.0
lk_news	2025-10-04-adalk-bdbc55b1	adalk-bdbc55b1	2025-10-04	කාන්තා ලෝක කුසලානයේ ශ්‍රී ලංකාව සහභාගී වන තවත් තරගයක් අද	https://www.ada.lk/breaking_news/කාන්තා-ලෝක-කුසලානයේ-ශ්‍රී-ලංකාව-සහභාගී-වන-තවත්-තරගයක්-අද/11-418906	si	adalk	1759560601.0
lk_news	2025-10-04-virakesarilk-d5cc10c7	virakesarilk-d5cc10c7	2025-10-04	உலக விலங்குகள் தினம் இன்று	https://www.virakesari.lk/article/226865	ta	virakesarilk	1759560540.0
lk_news	2025-10-04-virakesarilk-032a29ae	virakesarilk-032a29ae	2025-10-04	யாழில் எலி எச்சங்களுடன் உணவு பொருளை விற்பனைக்கு வைத்திருந்த உரிமையாளருக்கு தண்டம்	https://www.virakesari.lk/article/226855	ta	virakesarilk	1759560000.0
lk_news	2025-10-04-lankadeepalk-107aade5	lankadeepalk-107aade5	2025-10-04	ලොරි රථයක් දුම්රියේ ගැටී රියදුරු රෝහලට	https://www.lankadeepa.lk/latest_news/ලර-රථයක-දමරය-ගට-රයදර-රහලට/1-680725	si	lankadeepalk	1759558438.0
lk_news	2025-10-04-lankadeepalk-513fb391	lankadeepalk-513fb391	2025-10-04	පුංචි සභාවල වාහන දාහක් අතුරුදන්: සමහර ඒවා මස් කරලා	https://www.lankadeepa.lk/news/පච-සභවල-වහන-දහක-අතරදන-සමහර-ඒව-මස-කරල/101-680724	si	lankadeepalk	1759558121.0
lk_news	2025-10-04-virakesarilk-962881a3	virakesarilk-962881a3	2025-10-04	யாழ். இளைஞர்களை நேர்மை மற்றும் ஒழுக்கமிக்க நிலைமைக்கு கொண்டு வர வேண்டிய பொறுப்பு எங்களுக்கு உள்ளது ; ஸ்ரீ பவானந்தராஜா	https://www.virakesari.lk/article/226863	ta	virakesarilk	1759558080.0
lk_news	2025-10-04-lankadeepalk-465a0119	lankadeepalk-465a0119	2025-10-04	මැතිසබා  කැන්ටිමේ ’’සලාද’’  නවතී	https://www.lankadeepa.lk/latest_news/මතසබ-කනටම-සලද-නවත/1-680723	si	lankadeepalk	1759557913.0
lk_news	2025-10-04-virakesarilk-5d4621a1	virakesarilk-5d4621a1	2025-10-04	வைக்கோலுக்கு தீ வைக்கச் சென்ற இரண்டு பிள்ளைகனின் தந்தை தீயில் கருகி உயிரிழப்பு!	https://www.virakesari.lk/article/226862	ta	virakesarilk	1759557840.0
lk_news	2025-10-04-lankadeepalk-aaf79592	lankadeepalk-aaf79592	2025-10-04	මෛත්‍රී කල් ඉල්ලයි	https://www.lankadeepa.lk/latest_news/මතර-කල-ඉලලය/1-680722	si	lankadeepalk	1759557820.0
lk_news	2025-10-04-adalk-6193fe38	adalk-6193fe38	2025-10-04	දෙහිවල වෙඩි තැබීමේ සිද්ධියට පුද්ගලයෙකු අත්අඩංගුවට	https://www.ada.lk/breaking_news/දෙහිවල-වෙඩි-තැබීමේ-සිද්ධියට-පුද්ගලයෙකු-අත්අඩංගුවට/11-418905	si	adalk	1759557818.0
lk_news	2025-10-04-virakesarilk-6ce897f1	virakesarilk-6ce897f1	2025-10-04	வல்வெட்டித்துறையில் சுகாதார விதிமுறைகளை பேணாத உரிமையாளர்களுக்கு  தண்டம்	https://www.virakesari.lk/article/226858	ta	virakesarilk	1759557720.0
lk_news	2025-10-04-virakesarilk-8fb964c0	virakesarilk-8fb964c0	2025-10-04	சிறுவர்களை ஆபாச செயற்பாடுகளுக்குள் தள்ளும் டிக்டொக் : ஆய்வில் வெளியான அதிர்ச்சித் தகவல் !	https://www.virakesari.lk/article/226861	ta	virakesarilk	1759556340.0
lk_news	2025-10-04-virakesarilk-5b1429ec	virakesarilk-5b1429ec	2025-10-04	யாழ் மாவட்ட பண்பாட்டுப் பெருவிழா	https://www.virakesari.lk/article/226859	ta	virakesarilk	1759555740.0
lk_news	2025-10-04-virakesarilk-0b535b17	virakesarilk-0b535b17	2025-10-04	அமெரிக்க ஜனாதிபதி டிரம்பின் தலைமைத்துவத்தை வரவேற்கிறோம் - இந்தியப் பிரதமர் மோடி	https://www.virakesari.lk/article/226860	ta	virakesarilk	1759555440.0
lk_news	2025-10-04-virakesarilk-2787b523	virakesarilk-2787b523	2025-10-04	தீபாவளி வணிக நில குத்தகையால் அட்டன்-டிக்கோயா  நகர  சபைக்கு ரூ. 3.6 மில்லியன் வருமானம்	https://www.virakesari.lk/article/226853	ta	virakesarilk	1759555260.0
lk_news	2025-10-04-virakesarilk-fce9341d	virakesarilk-fce9341d	2025-10-04	பிரான்சில் கடும் பொருளாதார நெருக்கடி: நாடு தழுவிய வேலைநிறுத்தம் - ஈபிள் கோபுரம் மூடல்!	https://www.virakesari.lk/article/226857	ta	virakesarilk	1759554780.0
lk_news	2025-10-04-tamilmirrorlk-52acf389	tamilmirrorlk-52acf389	2025-10-04	மின்சாரக் கட்டணம் 6.8 சதவீதத்தால் உயர்வு?	https://www.tamilmirror.lk/செய்திகள்/மின்சாரக்-கட்டணம்-6-8-சதவீதத்தால்-உயர்வு/175-365703	ta	tamilmirrorlk	1759554501.0
lk_news	2025-10-04-virakesarilk-78049b60	virakesarilk-78049b60	2025-10-04	கஜேந்திரகுமார் எம்.பிக்கும் கலாநிதி ஆறுதிருமுருகனுக்கும் இடையில் கலந்துரையாடல்	https://www.virakesari.lk/article/226854	ta	virakesarilk	1759554120.0
lk_news	2025-10-04-virakesarilk-4ba62747	virakesarilk-4ba62747	2025-10-04	“கெஹெல்பத்தர பத்மே”வின் தாயார் நீதிமன்றில் மனு தாக்கல்!	https://www.virakesari.lk/article/226856	ta	virakesarilk	1759553940.0
lk_news	2025-10-04-lankadeepalk-29e22962	lankadeepalk-29e22962	2025-10-04	’’හොර මගඩි’’ ලංගමයේ කෝටි 500ක් වනසලා	https://www.lankadeepa.lk/news/හර-මගඩ-ලගමය-කට-500ක-වනසල/101-680721	si	lankadeepalk	1759553357.0
lk_news	2025-10-04-virakesarilk-ad1abf2b	virakesarilk-ad1abf2b	2025-10-04	போதைப்பொருள் தொடர்பான தகவல்களை வழங்க புதிய தொலைபேசி இலக்கங்கள் அறிமுகம் - பொலிஸ்	https://www.virakesari.lk/article/226852	ta	virakesarilk	1759552320.0
lk_news	2025-10-04-virakesarilk-28048573	virakesarilk-28048573	2025-10-04	யாழ்ப்பாணப் பல்கலைக்கழக கலைப்பீடத்தின் ஐந்தாவது இளங்கலைமாணி ஆய்வு மாநாடு	https://www.virakesari.lk/article/226849	ta	virakesarilk	1759552200.0
lk_news	2025-10-04-virakesarilk-8301870e	virakesarilk-8301870e	2025-10-04	அரச வங்கிகளில் நிலவும் பிரச்சனைகளுக்கு எதிராக யாழ்ப்பாணத்தில் தீப்பந்த போராட்டம்!	https://www.virakesari.lk/article/226851	ta	virakesarilk	1759552140.0
lk_news	2025-10-04-virakesarilk-62ce525d	virakesarilk-62ce525d	2025-10-04	புத்தளத்தில் இடம்பெற்ற வாகன விபத்தில் இளைஞன் பலி!	https://www.virakesari.lk/article/226848	ta	virakesarilk	1759552140.0
lk_news	2025-10-04-tamilmirrorlk-c04b3dd8	tamilmirrorlk-c04b3dd8	2025-10-04	புதிதாக பிறந்த குழந்தை வடிகாணில் வீசப்பட்ட கொடூரம்	https://www.tamilmirror.lk/செய்திகள்/புதிதாக-பிறந்த-குழந்தை-வடிகாணில்-வீசப்பட்ட-கொடூரம்/175-365702	ta	tamilmirrorlk	1759551733.0
lk_news	2025-10-04-tamilmirrorlk-9128e341	tamilmirrorlk-9128e341	2025-10-04	புதிதாக பிறந்த குழந்தை வடிகானில் வீசப்பட்ட கொடூரம்	https://www.tamilmirror.lk/செய்திகள்/புதிதாக-பிறந்த-குழந்தை-வடிகானில்-வீசப்பட்ட-கொடூரம்/175-365702	ta	tamilmirrorlk	1759551733.0
lk_news	2025-10-04-lankadeepalk-a54da8b2	lankadeepalk-a54da8b2	2025-10-04	පළාත්  ඡන්දය අප්‍රේල්  මැද: පක්ෂ රැසක් බරටම වැඩ	https://www.lankadeepa.lk/news/පළත-ඡනදය-අපරල-මද-පකෂ-රසක-බරටම-වඩ/101-680720	si	lankadeepalk	1759550868.0
lk_news	2025-10-04-tamilmirrorlk-a2fef316	tamilmirrorlk-a2fef316	2025-10-04	தடுப்பு காவலில் இருந்த சந்தேக நபர் மரணம்	https://www.tamilmirror.lk/செய்திகள்/தடுப்பு-காவலில்-இருந்த-சந்தேக-நபர்-மரணம்/175-365701	ta	tamilmirrorlk	1759548314.0
lk_news	2025-10-04-lankadeepalk-8f5e042d	lankadeepalk-8f5e042d	2025-10-04	මහින්දගේ බංගලාවට කඹ ඇදිල්ලක්	https://www.lankadeepa.lk/news/මහනදග-බගලවට-කඹ-ඇදලලක/101-680719	si	lankadeepalk	1759547923.0
lk_news	2025-10-04-lankadeepalk-b69a35cc	lankadeepalk-b69a35cc	2025-10-04	රොබෝවෙන් මිනිසා රකින්න ගේන අලුත්ම නීති හත	https://www.lankadeepa.lk/news/රබවන-මනස-රකනන-ගන-අලතම-නත-හත/101-680718	si	lankadeepalk	1759547529.0
lk_news	2025-10-04-tamilmirrorlk-feec643b	tamilmirrorlk-feec643b	2025-10-04	தீப்பந்த போராட்டம்	https://www.tamilmirror.lk/செய்திகள்/தீப்பந்த-போராட்டம்/175-365700	ta	tamilmirrorlk	1759545773.0
lk_news	2025-10-04-virakesarilk-e93ef8ff	virakesarilk-e93ef8ff	2025-10-04	சட்டவிரோதமாக கொண்டுவரப்பட்ட பீடி இலைகளுடன் நால்வர் கைது!	https://www.virakesari.lk/article/226845	ta	virakesarilk	1759544940.0
lk_news	2025-10-04-adalk-34155ade	adalk-34155ade	2025-10-04	බෙලිඅත්තේ සනා රඳවාගෙන ප්‍රශ්න කරයි	https://www.ada.lk/breaking_news/බෙලිඅත්තේ-සනා-රඳවාගෙන-ප්‍රශ්න-කරයි/11-418904	si	adalk	1759544840.0
lk_news	2025-10-04-virakesarilk-45bf7edc	virakesarilk-45bf7edc	2025-10-04	"குண்டுவீச்சை உடனடியாக நிறுத்துமாறு இஸ்ரேலுக்கு டிரம்ப் உத்தரவு -  ""இன்று ஒரு பெரிய நாள்"" என்றும் தெரிவிப்பு !"	https://www.virakesari.lk/article/226847	ta	virakesarilk	1759544280.0
lk_news	2025-10-04-virakesarilk-fad1020c	virakesarilk-fad1020c	2025-10-04	காசா போர் நிறுத்த முயற்சி : டிரம்ப் திட்டத்திற்கு ஹமாஸ் நிபந்தனையுடன் ஒப்புதல் !	https://www.virakesari.lk/article/226846	ta	virakesarilk	1759543740.0
lk_news	2025-10-04-virakesarilk-c3851209	virakesarilk-c3851209	2025-10-04	தெஹிவளையில் கொலை முயற்சி, தாக்குதல் நடவடிக்கைகளில் ஈடுபட்ட ஒருவர் கைது!	https://www.virakesari.lk/article/226844	ta	virakesarilk	1759543080.0
lk_news	2025-10-04-tamilmirrorlk-9607b5f2	tamilmirrorlk-9607b5f2	2025-10-04	’நாங்கள் எல்லோரும் ஒற்றுமையாக உள்ளோம்’	https://www.tamilmirror.lk/செய்திகள்/நாங்கள்-எல்லோரும்-ஒற்றுமையாக-உள்ளோம்/175-365699	ta	tamilmirrorlk	1759542159.0
lk_news	2025-10-04-virakesarilk-3a015e4a	virakesarilk-3a015e4a	2025-10-04	இன்றைய வானிலை	https://www.virakesari.lk/article/226843	ta	virakesarilk	1759541220.0
lk_news	2025-10-04-virakesarilk-05440063	virakesarilk-05440063	2025-10-04	இங்கிலாந்து திருச்சபையை வழிநடத்தும் பொறுப்பான கேன்டர்பரி பேராயராக முதல் பெண்மணி	https://www.virakesari.lk/article/226842	ta	virakesarilk	1759532100.0
lk_news	2025-10-04-virakesarilk-086f0a70	virakesarilk-086f0a70	2025-10-04	மன்னார் பேசாலை பொலிஸ் நிலைய தடுப்பு காவலிருந்த 34 வயது நபர் உயிரிழப்பு; பொலிஸார் அடித்ததால் மகன் மரணம் தாய் குற்றச்சாட்டு	https://www.virakesari.lk/article/226841	ta	virakesarilk	1759531740.0
lk_news	2025-10-04-virakesarilk-5091c3d8	virakesarilk-5091c3d8	2025-10-04	ரணில் விக்ரமசிங்க வைத்துச் சென்ற கடன் பொறிக்குள் தற்போதைய அரசு சிக்கியுள்ளது - புபுது ஜயகொட	https://www.virakesari.lk/article/226840	ta	virakesarilk	1759531260.0
lk_news	2025-10-04-virakesarilk-78f868de	virakesarilk-78f868de	2025-10-04	சுற்றுலாத்துறையை மேம்படுத்த றுஹுணு ரிங் இணையத்தளம் அறிமுகம்	https://www.virakesari.lk/article/226839	ta	virakesarilk	1759530840.0
lk_news	2025-10-04-virakesarilk-576f1ec3	virakesarilk-576f1ec3	2025-10-04	விரிவாக்கப்பட்ட நிதிவசதிச்செயற்திட்டம் குறித்த 5 ஆம் கட்ட மீளாய்வு முன்னெடுக்கப்பட்டுவருகிறது - சர்வதேச நாணய நிதியம் அறிவிப்பு	https://www.virakesari.lk/article/226838	ta	virakesarilk	1759530360.0
lk_news	2025-10-04-dailyftlk-d17e7047	dailyftlk-d17e7047	2025-10-04	President urges Maha Sangha’s guidance to restore moral fabric	https://www.ft.lk/news/President-urges-Maha-Sangha-s-guidance-to-restore-moral-fabric/56-782601	en	dailyftlk	1759519856.0
lk_news	2025-10-04-dailyftlk-dfaefcb1	dailyftlk-dfaefcb1	2025-10-04	Former North-Central Province Governor’s hotel removed from tank reservation	https://www.ft.lk/news/Former-North-Central-Province-Governor-s-hotel-removed-from-tank-reservation/56-782600	en	dailyftlk	1759519813.0
lk_news	2025-10-04-dailyftlk-109a9fcd	dailyftlk-109a9fcd	2025-10-04	Depositors of the On Max DT pyramid investment scheme	https://www.ft.lk/news/Depositors-of-the-On-Max-DT-pyramid-investment-scheme/56-782599	en	dailyftlk	1759519758.0
lk_news	2025-10-04-dailyftlk-85e66665	dailyftlk-85e66665	2025-10-04	HWPL World Peace Summit highlights global cooperation for sustainable peace	https://www.ft.lk/news/HWPL-World-Peace-Summit-highlights-global-cooperation-for-sustainable-peace/56-782598	en	dailyftlk	1759519712.0
lk_news	2025-10-03-dailyftlk-8c7075fc	dailyftlk-8c7075fc	2025-10-03	Hayleys Travels wins Gold at South Asian Travel Awards 2025 as Leading Outbound Travel Agency	https://www.ft.lk/business/Hayleys-Travels-wins-Gold-at-South-Asian-Travel-Awards-2025-as-Leading-Outbound-Travel-Agency/34-782597	en	dailyftlk	1759516143.0
lk_news	2025-10-03-dailyftlk-34fe7824	dailyftlk-34fe7824	2025-10-03	Rotary SME conclave positions boutique hotel SMEs as tourism revival catalysts	https://www.ft.lk/business/Rotary-SME-conclave-positions-boutique-hotel-SMEs-as-tourism-revival-catalysts/34-782596	en	dailyftlk	1759516057.0
lk_news	2025-10-03-dailyftlk-94843363	dailyftlk-94843363	2025-10-03	Constitutional dictatorships – OR: is the era and ethos of ‘strongman’  governments gone for good? (1/4)	https://www.ft.lk/columns/Constitutional-dictatorships-OR-is-the-era-and-ethos-of-strongman-governments-gone-for-good-1-4/4-782589	en	dailyftlk	1759515136.0
lk_news	2025-10-03-dailyftlk-5cb01a6d	dailyftlk-5cb01a6d	2025-10-03	Fools, knaves and narratives	https://www.ft.lk/columns/Fools-knaves-and-narratives/4-782587	en	dailyftlk	1759514924.0
lk_news	2025-10-03-dailyftlk-325c707b	dailyftlk-325c707b	2025-10-03	Russian envoy speaks out at Pathfinder Foundation’s ‘Ambassador’s Roundtable’	https://www.ft.lk/opinion/Russian-envoy-speaks-out-at-Pathfinder-Foundation-s-Ambassador-s-Roundtable/14-782586	en	dailyftlk	1759514686.0
lk_news	2025-10-03-dailyftlk-99768c74	dailyftlk-99768c74	2025-10-03	Alcohol and tobacco usage in SL decline, reveal latest surveys	https://www.ft.lk/opinion/Alcohol-and-tobacco-usage-in-SL-decline-reveal-latest-surveys/14-782584	en	dailyftlk	1759514367.0
lk_news	2025-10-03-dailyftlk-382d0ebf	dailyftlk-382d0ebf	2025-10-03	Sri Lanka-born strategist Prof. Patrick Mendis to meet corporate and national leaders	https://www.ft.lk/columns/Sri-Lanka-born-strategist-Prof-Patrick-Mendis-to-meet-corporate-and-national-leaders/4-782583	en	dailyftlk	1759514225.0
lk_news	2025-10-03-virakesarilk-898885ed	virakesarilk-898885ed	2025-10-03	சட்டப்படி வேலை செய்யும் தொழிற்சங்க போராட்டத்தை தீவிரப்படுத்தவுள்ளோம் - இலங்கை மின்சாரசபை பொறியியலாளர் சங்கம்	https://www.virakesari.lk/article/226837	ta	virakesarilk	1759510200.0
lk_news	2025-10-03-tamilmirrorlk-62316005	tamilmirrorlk-62316005	2025-10-03	இலங்கை மக்களுக்கு அவசர செய்தி	https://www.tamilmirror.lk/செய்திகள்/இலங்கை-மக்களுக்கு-அவசர-செய்தி/175-365698	ta	tamilmirrorlk	1759509964.0
lk_news	2025-10-03-virakesarilk-653e0e77	virakesarilk-653e0e77	2025-10-03	"இலங்கை வங்கி ஊழியர் சங்கத்தினால் மட்டக்களப்பில்  ""தீப்பந்த எதிர்ப்பு"" ஆர்ப்பாட்டம்!!"	https://www.virakesari.lk/article/226836	ta	virakesarilk	1759509960.0
lk_news	2025-10-03-islandlk-3ec3e1bc	islandlk-3ec3e1bc	2025-10-03	When propaganda backfires	http://island.lk/when-propaganda-backfires/	en	islandlk	1759509720.0
lk_news	2025-10-03-tamilmirrorlk-5e9fb245	tamilmirrorlk-5e9fb245	2025-10-03	யாழில் மாடியில் இருந்து குதித்த மாணவி	https://www.tamilmirror.lk/யாழ்ப்பாணம்/யாழில்-மாடியில்-இருந்து-குதித்த-மாணவி/71-365697	ta	tamilmirrorlk	1759509504.0
lk_news	2025-10-03-virakesarilk-b2e938e9	virakesarilk-b2e938e9	2025-10-03	"காசா போர்நிறுத்த ஒப்பந்தம்: ஹமாஸுக்கு டிரம்ப் இறுதி எச்சரிக்கை! ""நரகமாகும்"" என மிரட்டல்!"	https://www.virakesari.lk/article/226835	ta	virakesarilk	1759509420.0
lk_news	2025-10-03-lankadeepalk-6fda50a8	lankadeepalk-6fda50a8	2025-10-03	ගම්පහ වාහන 33කට තහනම් නියෝග	https://www.lankadeepa.lk/news/ගමපහ-වහන-33කට-තහනම-නයග/101-680717	si	lankadeepalk	1759506906.0
lk_news	2025-10-03-lankadeepalk-ce9d4bb6	lankadeepalk-ce9d4bb6	2025-10-03	මල් කැකුළක් පරකළ මාමා වසර 12ක් හිරේට	https://www.lankadeepa.lk/news/මල-කකළක-පරකළ-මම-වසර-12ක-හරට/101-680716	si	lankadeepalk	1759506816.0
lk_news	2025-10-03-virakesarilk-edecf17f	virakesarilk-edecf17f	2025-10-03	யாழில் விளையாட்டில் முதலிடம் பெற்ற மாணவி மாடியில் இருந்து குதித்தால் பாடுகாயம்!	https://www.virakesari.lk/article/226834	ta	virakesarilk	1759505280.0
lk_news	2025-10-03-islandlk-60c97c8d	islandlk-60c97c8d	2025-10-03	‘The Routes we Take’ wraps up in Batticaloa, and heads to Ahangama for the final event	http://island.lk/the-routes-we-take-wraps-up-in-batticaloa-and-heads-to-ahangama-for-the-final-event/	en	islandlk	1759505100.0
lk_news	2025-10-03-islandlk-457bff02	islandlk-457bff02	2025-10-03	‘Activ8 Asia named a Great Place to Work Again’	http://island.lk/activ8-asia-named-a-great-place-to-work-again/	en	islandlk	1759505100.0
lk_news	2025-10-03-islandlk-f6e174fa	islandlk-f6e174fa	2025-10-03	LOLC Insurance elevates leadership with strategic appointments	http://island.lk/lolc-insurance-elevates-leadership-with-strategic-appointments/	en	islandlk	1759505040.0
lk_news	2025-10-03-islandlk-b05ead26	islandlk-b05ead26	2025-10-03	JKCG Auto unveils DENZA	http://island.lk/jkcg-auto-unveils-denza/	en	islandlk	1759504980.0
lk_news	2025-10-03-islandlk-60d99d0d	islandlk-60d99d0d	2025-10-03	ASPI exceeds 22,000 point mark as bourse’s bullish exuberance continues	http://island.lk/aspi-exceeds-22000-point-mark-as-bourses-bullish-exuberance-continues/	en	islandlk	1759504980.0
lk_news	2025-10-03-islandlk-467146be	islandlk-467146be	2025-10-03	Spa Ceylon partners in private sector ocean conservation effort	http://island.lk/spa-ceylon-partners-in-private-sector-ocean-conservation-effort/	en	islandlk	1759504980.0
lk_news	2025-10-03-islandlk-42688b70	islandlk-42688b70	2025-10-03	Inspiring Sri Lanka’s children to dream big on World Children’s Day	http://island.lk/inspiring-sri-lankas-children-to-dream-big-on-world-childrens-day/	en	islandlk	1759504980.0
lk_news	2025-10-03-adalk-78861328	adalk-78861328	2025-10-03	මධ්‍යම අධිවේගයට චීන එක්සිම් බැංකුවෙන් ගන්න ණය මුදල්වල පොලිය වැඩි කරලා	https://www.ada.lk/breaking_news/මධ්‍යම-අධිවේගයට-චීන-එක්සිම්-බැංකුවෙන්-ගන්න-ණය-මුදල්වල-පොලිය-වැඩි-කරලා/11-418903	si	adalk	1759503161.0
lk_news	2025-10-03-lankadeepalk-30c7c819	lankadeepalk-30c7c819	2025-10-03	මහින්දගේ වෙඩි නොවදින රථයත් බාරදෙයි	https://www.lankadeepa.lk/latest_news/මහනදග-වඩ-නවදන-රථයත-බරදය/1-680715	si	lankadeepalk	1759502659.0
lk_news	2025-10-03-virakesarilk-b32e57c7	virakesarilk-b32e57c7	2025-10-03	இலங்கை தொடர்பில் ஒரு நாட்டுக்கே உரிய சிறப்பு அறிக்கையாளர் நியமிக்கப்படவேண்டும் - சிவஞானம் சிறிதரன்	https://www.virakesari.lk/article/226833	ta	virakesarilk	1759502280.0
lk_news	2025-10-03-lankadeepalk-adf2888b	lankadeepalk-adf2888b	2025-10-03	විදුලි ගාස්තු ඉහළ දැමීමේ තීරණය 15වැනිදා	https://www.lankadeepa.lk/latest_news/වදල-ගසත-ඉහළ-දමම-තරණය-15වනද/1-680714	si	lankadeepalk	1759501707.0
lk_news	2025-10-03-virakesarilk-feff7735	virakesarilk-feff7735	2025-10-03	பாதாள ஆட்சியை முறியடித்து சமூக சீர்திருத்தத்திற்கு அரசாங்கம் உறுதி – ஜனாதிபதி அநுரகுமார திசாநாயக்க	https://www.virakesari.lk/article/226832	ta	virakesarilk	1759500480.0
lk_news	2025-10-03-virakesarilk-5ebd9954	virakesarilk-5ebd9954	2025-10-03	இயக்கச்சியில் வெடிக்காத நிலையில் குண்டுகள்!	https://www.virakesari.lk/article/226831	ta	virakesarilk	1759498140.0
lk_news	2025-10-03-virakesarilk-66564b46	virakesarilk-66564b46	2025-10-03	அமெரிக்க கடற்படை கப்பல் ‘USS FITZGERALD’ கொழும்பு துறைமுகத்தை வந்தடைந்தது	https://www.virakesari.lk/article/226830	ta	virakesarilk	1759497960.0
lk_news	2025-10-03-lankadeepalk-a86a5200	lankadeepalk-a86a5200	2025-10-03	මාර්ග හදන්න ගත් කෝටි 31000ක් හිරවෙලා	https://www.lankadeepa.lk/latest_news/මරග-හදනන-ගත-කට-31000ක-හරවල/1-680713	si	lankadeepalk	1759497822.0
lk_news	2025-10-03-colombotelegraphcom-a7358525	colombotelegraphcom-a7358525	2025-10-03	Fools, Knaves & Narratives	https://www.colombotelegraph.com/index.php/fools-knaves-narratives/	en	colombotelegraphcom	1759497384.0
lk_news	2025-10-03-colombotelegraphcom-118ef7fe	colombotelegraphcom-118ef7fe	2025-10-03	Hospitality, Holiness & Human Flourishing: A Christian Response To LGBTIQ Tourism	https://www.colombotelegraph.com/index.php/hospitality-holiness-human-flourishing-a-christian-response-to-lgbtiq-tourism/	en	colombotelegraphcom	1759496535.0
lk_news	2025-10-03-lankadeepalk-e4643c98	lankadeepalk-e4643c98	2025-10-03	’’කළු පාලනය අවසන් කරන පියවර ආපසු හරවන්නේ නෑ’’	https://www.lankadeepa.lk/news/කළ-පලනය-අවසන-කරන-පයවර-ආපස-හරවනන-න/101-680712	si	lankadeepalk	1759495809.0
lk_news	2025-10-03-virakesarilk-e2e4cb05	virakesarilk-e2e4cb05	2025-10-03	நவம்பரில் வெளியாகும் ஆதித்ய மாதவனின் 'அதர்ஸ்'	https://www.virakesari.lk/article/226829	ta	virakesarilk	1759495500.0
lk_news	2025-10-03-virakesarilk-99bdf8c2	virakesarilk-99bdf8c2	2025-10-03	மத்திய அதிவேக நெடுஞ்சாலையின் கடவத்தை - மீரிகம பகுதியின் கட்டுமானத்திற்கான கடன் தொகை குறித்து அரசாங்க நிதி பற்றிய குழுவில் ஆராய்வு	https://www.virakesari.lk/article/226820	ta	virakesarilk	1759495200.0
lk_news	2025-10-03-virakesarilk-30dd376a	virakesarilk-30dd376a	2025-10-03	கிகி & கொகொ' ரசிகர்களை வியப்பில் ஆழ்த்துமா..!?	https://www.virakesari.lk/article/226828	ta	virakesarilk	1759495140.0
lk_news	2025-10-03-virakesarilk-72458c8f	virakesarilk-72458c8f	2025-10-03	அரசாங்கம் தற்போது பொருளாதார மத்திய நிலையங்களைக் கூட விற்க திட்டமிட்டுள்ளது - சஜித் பிரேமதாச	https://www.virakesari.lk/article/226824	ta	virakesarilk	1759494900.0
lk_news	2025-10-03-virakesarilk-504c39f6	virakesarilk-504c39f6	2025-10-03	உலக குடியிருப்பு தினத்தை முன்னிட்டு யாழில் விசேட நிகழ்வு - கடற்றொழில் அமைச்சரால் வீடுகளுக்கான சான்றிதழ்கள் பயனாளர்களுக்கு வழங்கிவைப்பு	https://www.virakesari.lk/article/226827	ta	virakesarilk	1759494420.0
lk_news	2025-10-03-virakesarilk-919152ab	virakesarilk-919152ab	2025-10-03	மீண்டும் இணைந்த தம்பி ராமையா-  உமாபதி ராமையா கூட்டணி	https://www.virakesari.lk/article/226826	ta	virakesarilk	1759493940.0
lk_news	2025-10-03-virakesarilk-b3ef2a08	virakesarilk-b3ef2a08	2025-10-03	மரியா - திரைப்பட விமர்சனம்	https://www.virakesari.lk/article/226825	ta	virakesarilk	1759493700.0
lk_news	2025-10-03-virakesarilk-13064423	virakesarilk-13064423	2025-10-03	ஜேர்மன் ஒற்றுமை தின வரவேற்பு நிகழ்வில் சஜித் பிரேமதாச பங்கேற்பு	https://www.virakesari.lk/article/226823	ta	virakesarilk	1759493640.0
lk_news	2025-10-03-lankadeepalk-3cd4b7aa	lankadeepalk-3cd4b7aa	2025-10-03	විදුලි සේවකයන්ගෙන් විශේෂ ප්‍රකාශයක්	https://www.lankadeepa.lk/news/වදල-සවකයනගන-වශෂ-පරකශයක/101-680711	si	lankadeepalk	1759493600.0
lk_news	2025-10-03-virakesarilk-6465c568	virakesarilk-6465c568	2025-10-03	புதிய சட்டம் வரும் வரை பயங்கரவாத தடைச் சட்டம் அமுலில் இருக்கும் - அமைச்சர் சந்திரசேகரர்	https://www.virakesari.lk/article/226817	ta	virakesarilk	1759492500.0
